part_used,part_name,,,,,,,,,,,,,,,,,,
R1JE415D3HA00J,PANEL,,,,,,,,,,,,,,,,,,
R1JE415D3HA00S,PANEL,,,,,,,,,,,,,,,,,,
R1JE415D3HA00U,PANEL,,,,,,,,,,,,,,,,,,
R1JE415D3HA0LR,PANEL,,,,,,,,,,,,,,,,,,
R1JE415D3HA20N,PANEL,,,,,,,,,,,,,,,,,,
R1JE415D3HA4LS,PANEL,,,,,,,,,,,,,,,,,,
R1JE600D3GV2AW,PANEL,,,,,,,,,,,,,,,,,,
R1JE601R3HB3//L,PANEL,,,,,,,,,,,,,,,,,,
R1JE601R3HB3/L,PANEL,,,,,,,,,,,,,,,,,,
R1JE601R3HB3FS,PANEL,,,,,,,,,,,,,,,,,,
R1JE601R3HC10U,PANEL,,,,,,,,,,,,,,,,,,
R1JE601R3HC10V,PANEL,,,,,,,,,,,,,,,,,,
R1JE601R3HC10W,PANEL,,,,,,,,,,,,,,,,,,
R1JE695D3GW8CT,PANEL,,,,,,,,,,,,,,,,,,
R1JE695R3HB9FK,PANEL,,,,,,,,,,,,,,,,,,
R1JE695R3HB9LS,PANEL,,,,,,,,,,,,,,,,,,
R1JE695R9HB9FK,PANEL,,,,,,,,,,,,,,,,,,
R1LK315T3HB00W,PANEL,,,,,,,,,,,,,,,,,,
R1LK315T3HB60W,PANEL,,,,,,,,,,,,,,,,,,
R1LK315T3HB6BR,PANEL,,,,,,,,,,,,,,,,,,
R1LK315T3HB6CK,PANEL,,,,,,,,,,,,,,,,,,
R1LK315T3HB6CT,PANEL,,,,,,,,,,,,,,,,,,
R1LK315T3HC51K,PANEL,,,,,,,,,,,,,,,,,,
R1LK315T3HC60K,PANEL,,,,,,,,,,,,,,,,,,
R1LK315T3HC60U,PANEL,,,,,,,,,,,,,,,,,,
R1LK315T3LW70W,PANEL,,,,,,,,,,,,,,,,,,
R1LK315T3LZ50U,PANEL,,,,,,,,,,,,,,,,,,
R1LK400D3GW50W,PANEL,,,,,,,,,,,,,,,,,,
R1LK400D3LWV0W,PANEL,,,,,,,,,,,,,,,,,,
R1LK460D3GW40W,PANEL,,,,,,,,,,,,,,,,,,
R1LK460D3GW4BW,PANEL,,,,,,,,,,,,,,,,,,
R1LK460D3GW9BW,PANEL,,,,,,,,,,,,,,,,,,
R1LK520D3GW40W,PANEL,,,,,,,,,,,,,,,,,,
R1LK520D3GW4BW,PANEL,,,,,,,,,,,,,,,,,,
R1LK520D3GW90W,PANEL,,,,,,,,,,,,,,,,,,
R1LK520D3GW9BW,PANEL,,,,,,,,,,,,,,,,,,
R1LK600D3//1M,PANEL,,,,,,,,,,,,,,,,,,
R1LK600D3GV0AF,PANEL,,,,,,,,,,,,,,,,,,
R1LK600D3GV0DF,PANEL,,,,,,,,,,,,,,,,,,
R1LK600D3GW4BW,PANEL,,,,,,,,,,,,,,,,,,
R1LK600D3GW8BW,PANEL,,,,,,,,,,,,,,,,,,
R1LK695D3GW3AX,PANEL,,,,,,,,,,,,,,,,,,
R1LK800D3GW40T,PANEL,,,,,,,,,,,,,,,,,,
R1LK900D3GW10V,PANEL,,,,,,,,,,,,,,,,,,
R1LQ315T3HC64,PANEL,,,,,,,,,,,,,,,,,,
R1LQ315T3HC6LD,PANEL,,,,,,,,,,,,,,,,,,
R1LQ805S3HA10T,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA249WJN1,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA250WJQZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA251WJQZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA273WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA288WJQZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA292WJQZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA296WJQZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA297WJQZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA304WJQZ,PANEL,,,97,,,,,,,,,,,,,,,
RLCDTA307WJQZ,PANEL,,,72,,,,,,,,,,,,,,,
RLCDTA322WJQZ,PANEL,,,100,,,,,,,,,,,,,,,
RLCDTA325WJQZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA325WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA331WJQZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA342WJQZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA345WJQZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA505WJN2,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA505WJQZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA508WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA516WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA521WJN3,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA523WJN1,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA525WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA539WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA570WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA711WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCDTA717WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA138WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA143WJN1,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA143WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA147WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA151WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA152WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA153WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA155WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA161WJN1,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA161WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA172WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA173WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA179WJN1,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA179WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA180WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA191WJN1,PANEL,,,,,,,,,,,,,,,,,,
RLCUCA191WJZZ,PANEL,,,,,,,,,,,,,,,,,,
RPNL39L440/1M,PANEL,,,,,,,,,,,,,,,,,,
RUNTKB731WJQZ2,PANEL,,,,,,,,,,,,,,,,,,
SPAKXF740WJXZ,PANEL,,,,,,,,,,,,,,,,,,
9JD15642-29LE,PART_KIT,,,,,,,,,,,,,,,,,,
BQC-2K4K50DF/L,PART_KIT,,,,,,,,,,,,,,,,,,
BQC42A66PWR,PART_KIT,,,,,,,,,,,,,,,,,,
BQC-PWR24D/1M,PART_KIT,,,,,,,,,,,,,,,,,,
BQC-PWR24L/1M,PART_KIT,,,,,,,,,,,,,,,,,,
BQC-PWR32GD/1M,PART_KIT,,,,,,,,,,,,,,,,,,
BQCPWR32L/1M,PART_KIT,,,,,,,,,,,,,,,,,,
BQC-PWR32L/1M,PART_KIT,,,,,,,,,,,,,,,,,,
BQCPWR32M/1M,PART_KIT,,,,,,,,,,,,,,,,,,
BQC-PWR32M/1M,PART_KIT,,,,,,,,,,,,,,,,,,
BQC-PWR32N/1M,PART_KIT,,,,,,,,,,,,,,,,,,
BQC-PWR40N/1M,PART_KIT,,,,,,,,,,,,,,,,,,
BQC-PWR42BG/L,PART_KIT,,,,,,,,,,,,,,,,,,
BQC-PWR42D/1M,PART_KIT,,,,,,,,,,,,,,,,,,
BQC-PWR50N/1M,PART_KIT,,,,,,,,,,,,,,,,,,
BQC-PWR60L/1M,PART_KIT,,,,,,,,,,,,,,,,,,
RTHM-A015VDEZ,PART_LAIN,,,,,,,,,,,,,,,,,,
10800007XX-ET,PART_POMPA,,,,,,,,,,,,,,,,,,
FPWB-A049VDKZ,PCB_KULKAS,,,,,,,,,,,,,,,,,,
QCNW-R211WJPZ,PD_WIRE,,,,,,,,,,,,,,,,,,
QCNW-R915WJPZ,PD_WIRE,,,,,,,,,,,,,,,,,,
QCNW-S319WJPZ,PD_WIRE,,,,,,,,,,,,,,,,,,
CHLDZC636WJ61,PFRAME,,,,,,,,,,,,,,,,,,
9ACID75SUP001,PLASTIC_SUPPORT,,,,,,,,,,,,,,,,,,
RUNTKB850WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB857WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKC004WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKC004WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
514C5006M90,POWER_UNIT,,,,,,,,,,,,,,,,,,
514C5006M91,POWER_UNIT,,,,,,,,,,,,,,,,,,
514C5016M02A,POWER_UNIT,,,,,,,,,,,,,,,,,,
514C6507M14,POWER_UNIT,,,,,,,,,,,,,,,,,,
514C7001M28,POWER_UNIT,,,,,,,,,,,,,,,,,,
9ACID556M02A,POWER_UNIT,,,,,,,,,,,,,,,,,,
9ACID7501M28,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JD1564200021,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JDA3PI01W240P,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JDA3PJ01W240P,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JDA3PJ01WFM0P,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JDA3QQ14Q240,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JDA3RZ21WXX0,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JDA3SP04Q240,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JDA3SP21Q240,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JRMY99000005,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JRMY99000010,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JRMYNEW00391,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JRMYNEW00528,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JRMYNEW00560,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JRMYNEW01534,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JRMYNEW02004,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JRMYNEW02066,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JRMYNEW02178,POWER_UNIT,,,,,,,,,,,,,,,,,,
9JRMYNEW02519,POWER_UNIT,,,,,,,,,,,,,,,,,,
9KB5604084141,POWER_UNIT,,,,,,,,,,,,,,,,,,
9KB5604117G31,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RANCA473WJPZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RANCA516WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RANCA529WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKB091WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG255FM02,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG299FM02,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG409FM01,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG409FM02,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG409FM06,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG709FM01,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG709FM03,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG709FM04,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG710FM03,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG764FM01,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG800FM09,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG800FM11,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG800FM13,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATKG800FM14,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATLA171WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RATLA735WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RAUGA41A2,POWER_UNIT,,,,,,,,,,,,,,,,,,
9RAUGA42A2,POWER_UNIT,,,,,,,,,,,,,,,,,,
9TAHJ6000IP001,POWER_UNIT,,,,,,,,,,,,,,,,,,
9TAHJ6000IP002,POWER_UNIT,,,,,,,,,,,,,,,,,,
9TAHJ6000IP003,POWER_UNIT,,,,,,,,,,,,,,,,,,
9TAHJ6000IP005,POWER_UNIT,,,,,,,,,,,,,,,,,,
9TAHL6500IP003,POWER_UNIT,,,,,,,,,,,,,,,,,,
B3KUG185V1,POWER_UNIT,,,,,,,,,,,,,,,,,,
B3KUGA41A2,POWER_UNIT,,,,,,,,,,,,,,,,,,
B3KUGA42A2,POWER_UNIT,,,,,,,,,,,,,,,,,,
B3KUGA45A2,POWER_UNIT,,,,,,,,,,,,,,,,,,
B3KUJA512,POWER_UNIT,,,,,,,,,,,,,,,,,,
B3KUJA522,POWER_UNIT,,,,,,,,,,,,,,,,,,
B3KUJA552,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKF063FM03,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKF071FM01,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKF226FMA1,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKF365WEA1,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKF407FM02,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKF540FM02,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG029FM01,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG255FM02,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG255FM05,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG299FM02,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG299FM06,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG374FM01,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG409FM01,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG409FM02,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG409FM06,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG409FM07,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG709FM01,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG709FM02,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG709FM03,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG709FM04,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG710FM01,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG710FM02,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG710FM03,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG710FM06,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG764FM01,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG799FM02,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG799FM03,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG799FM04,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG799FM05,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG800FM01,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG800FM04,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG800FM08,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG800FM09,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG800FM11,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG800FM13,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG800FM14,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG800FM16,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG800FM19,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG800FM20,POWER_UNIT,,,,,,,,,,,,,,,,,,
DUNTKH196FM15,POWER_UNIT,,,,,,,,,,,,,,,,,,
ESF885-6-13,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA019WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA120WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA171WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA236WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA591WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA735WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA792WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA794WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA794WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA795WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA814WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA967WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA972WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLA999WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLB004WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLB008WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLB294WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLB305WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLB309WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
KSETLB313WJZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
PCB32M400PWR,POWER_UNIT,,,,,,,,,,,,,,,,,,
R9KB560411/1M,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENC1019MPP1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENC1023MPPZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA228WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA237WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA239WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA340WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA342WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA372WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA408WJN2,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA410WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA414WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA415WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA438WJPZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA439WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA462WJPZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA470WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA470WJPZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA473WJPZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA474WJPZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA475WJPZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA479WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA487WJPZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA491WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA491WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA493WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA493WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA516WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA529WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA540WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA540WJN2,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA547WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA549WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA570WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RDENCA593WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RRUNTKA929/1M,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUITZA056AWZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUITZA070AWZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUITZA115AWZZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA623WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA623WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA644WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA687WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA688WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA695WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA786WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA786WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA790WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA790WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA794WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA794WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA798WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA798WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA847WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA847WJN3,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA857WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
