part_used,part_name,,,,,,,,,,,,,,,,,,
RUNTKA860WJPZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA878WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA879WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA903WJN2,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA929WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA934WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA953WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA953WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA956WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKA982WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB057WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB058WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB091WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB096WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB116WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB215WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB217WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB285WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB286WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB312WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB385WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB465WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB465WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB476WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB748WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB748WJN2,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB748WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB749WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB752WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB810WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB856WJN1,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKC089WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKC090WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKC282WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
RUNTKC283WJQZ,POWER_UNIT,,,,,,,,,,,,,,,,,,
PSHEPB659WJN1,PRISM_SHEET,,,,,,,,,,,,,,,,,,
PSHEPB713WJ2A,PRISM_SHEET,,,,,,,,,,,,,,,,,,
PSHEPB714WJ2A,PRISM_SHEET,,,,,,,,,,,,,,,,,,
DSGY-F512JBKZ,PWB_AC,,,,,,,,,,,,,,,,,,
DSGY-F513JBKZ,PWB_AC,,,,,,,,,,,,,,,,,,
9ACID55500HJ1,REFLECTOR_SHEET,,,,,,,,,,,,,,,,,,
9ACID55REFD06,REFLECTOR_SHEET,,,,,,,,,,,,,,,,,,
9ACID75REF001,REFLECTOR_SHEET,,,,,,,,,,,,,,,,,,
PMIR-A439WJ2A,REFLECTOR_SHEET,,,,,,,,,,,,,,,,,,
9ACID7572108,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
KSETLA993WJZZ,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
504Q3272108,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
504Q5070139,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
9ACID554SRPK,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
9ACID5572108,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
9JRMYNEW00348,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
9JRMYNEW00778,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
9JRMYNEW02273,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
9JRMYNEW02311,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
9TAHL6500IM001,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
KSETLA796WJZZ,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
KSETLA807WJZZ,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
KSETLA983WJZZ,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
KSETLB295WJZZ,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
KSETLB355WJZZ,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RC-QZA209QBZZ,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RMOTRA057CBE0,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGA867WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGA970WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGA976WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB016WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB073WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB093WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB095WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB096WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB120WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB139WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB147WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB175WJN1,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB175WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB176WJN1,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB179WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB181WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB189WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB209WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB215WJN1,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB215WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB217WJN1,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB225WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB234WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB238WJN1,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB238WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB254WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB275WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB289WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB291WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB305WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB326WJN3,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB326WJN5,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB326WJNA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB326WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB353WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB388WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB396WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB420WJN1,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB422WJNA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCGB422WJSA,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
RRMCUA010JBZZ,REMOTE_CONTROL,,,,,,,,,,,,,,,,,,
9KB6073H06002,SCREW,,,,,,,,,,,,,,,,,,
KSETLA129WJZZ,SCREW,,,,,,,,,,,,,,,,,,
KSETLA174WJZZ,SCREW,,,,,,,,,,,,,,,,,,
LX-BZA395WJF7,SCREW,,,,,,,,,,,,,,,,,,
LX-BZA444WJF7,SCREW,,,,,,,,,,,,,,,,,,
LX-WZ0040VRE0,SCREW,,,,,,,,,,,,,,,,,,
XBBS750P14JS0,SCREW,,,,,,,,,,,,,,,,,,
XBBS940P10000,SCREW,,,,,,,,,,,,,,,,,,
PSHEPB757WJN2,SHEET,,,,,,,,,,,,,,,,,,
PSHEPB758WJN2,SHEET,,,,,,,,,,,,,,,,,,
3SPKW0378W5A04,SPEAKER,,,,,,,,,,,,,,,,,,
3SPKW03K0056BM,SPEAKER,,,,,,,,,,,,,,,,,,
9ACID5510081,SPEAKER,,,,,,,,,,,,,,,,,,
9ACID5510091,SPEAKER,,,,,,,,,,,,,,,,,,
9JD070Y035004,SPEAKER,,,,,,,,,,,,,,,,,,
9JRMY37800001,SPEAKER,,,,,,,,,,,,,,,,,,
9JRMYNEW00765,SPEAKER,,,,,,,,,,,,,,,,,,
CSPA075PB7400,SPEAKER,,,,,,,,,,,,,,,,,,
CSPA075PBWE02,SPEAKER,,,,,,,,,,,,,,,,,,
CSP-ZA912WE01,SPEAKER,,,,,,,,,,,,,,,,,,
CSP-ZA912WE02,SPEAKER,,,,,,,,,,,,,,,,,,
CSP-ZA912WE03,SPEAKER,,,,,,,,,,,,,,,,,,
KSETLA723WJ41,SPEAKER,,,,,,,,,,,,,,,,,,
KSETLA738WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
KSETLA988WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
KSETLA995WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
KSETLB009WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
KSETLB297WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
KSETLB298WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA447WJN1,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA456WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA512WJQZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSPZA570WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA570WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA571WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA576WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA633WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA641WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA651WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSPZA652WJN1,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA655WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA704WJN1,SPEAKER,,,,,,,,,,,,,,,,,,
RSPZA704WJN3,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA704WJN3,SPEAKER,,,,,,,,,,,,,,,,,,
RSPZA706WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA706WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA729WJN1,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA757WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA770WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA771WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA798WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA800WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA831WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA832WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA871WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA885WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA900WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA913WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA928WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA932WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA942WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA949WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA961WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA971WJPZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA986WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA992WJ61,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZA996WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
RSP-ZB017WJZZ,SPEAKER,,,,,,,,,,,,,,,,,,
VSP0080PA59WA,SPEAKER,,,,,,,,,,,,,,,,,,
VSP9050PA118A,SPEAKER,,,,,,,,,,,,,,,,,,
VSP9050PA188A,SPEAKER,,,,,,,,,,,,,,,,,,
VSP9050PA208A,SPEAKER,,,,,,,,,,,,,,,,,,
CDAI-A926WJ01,STAND_ASSY_L,,,,,,,,,,,,,,,,,,
CDAI-B120WJ61,STAND_ASSY_L,,,,,,,,,,,,,,,,,,
GDAI-A963WJ4W,STAND_POST,,,,,,,,,,,,,,,,,,
LX-BZA688WJF7,STAND_SCREW,,,,,,,,,,,,,,,,,,
CDAI-A798WJ01,STANDBASE,,,,,,,,,,,,,,,,,,
CDAI-A895WJ01,STANDBASE,,,,,,,,,,,,,,,,,,
CDAI-B069WJ01,STANDBASE,,,,,,,,,,,,,,,,,,
CDAI-B144WJ61,STANDBASE,,,,,,,,,,,,,,,,,,
CDAI-B144WJ62,STANDBASE,,,,,,,,,,,,,,,,,,
CDAI-B194WJ4A,STANDBASE,,,,,,,,,,,,,,,,,,
CDAI-B198WJ61,STANDBASE,,,,,,,,,,,,,,,,,,
CDAI-B231WJ61,STANDBASE,,,,,,,,,,,,,,,,,,
QSWKA019WJZZ+,SWITCH,,,,,,,,,,,,,,,,,,
QSW-KA019WJZZ+,SWITCH,,,,,,,,,,,,,,,,,,
QSW-KA063WJZZY,SWITCH,,,,,,,,,,,,,,,,,,
QSW-P0035GEZZ,SWITCH,,,,,,,,,,,,,,,,,,
9ACID55TAP001,TAPE,,,,,,,,,,,,,,,,,,
9ACID55TAP002,TAPE,,,,,,,,,,,,,,,,,,
9ACID55TAP005,TAPE,,,,,,,,,,,,,,,,,,
9ACID55TAP006,TAPE,,,,,,,,,,,,,,,,,,
9ACID55TAP007,TAPE,,,,,,,,,,,,,,,,,,
9ACID75TAP001,TAPE,,,,,,,,,,,,,,,,,,
ZTPELA001V//L,TAPE,,,,,,,,,,,,,,,,,,
ZTPELA002V//L,TAPE,,,,,,,,,,,,,,,,,,
ZTPELA003V//L,TAPE,,,,,,,,,,,,,,,,,,
9ACID5554617,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTKC114WJZZ,TCON_UNIT,,,,,,,,,,,,,,,,,,
30446805561+,TCON_UNIT,,,,,,,,,,,,,,,,,,
513C50C0M02,TCON_UNIT,,,,,,,,,,,,,,,,,,
513C50C0M11,TCON_UNIT,,,,,,,,,,,,,,,,,,
513C55B0M10,TCON_UNIT,,,,,,,,,,,,,,,,,,
513C75A0M04,TCON_UNIT,,,,,,,,,,,,,,,,,,
513Y745R3H2,TCON_UNIT,,,,,,,,,,,,,,,,,,
513YJR645R6,TCON_UNIT,,,,,,,,,,,,,,,,,,
513YJR745R2,TCON_UNIT,,,,,,,,,,,,,,,,,,
513YST54619,TCON_UNIT,,,,,,,,,,,,,,,,,,
9ACID5554618,TCON_UNIT,,,,,,,,,,,,,,,,,,
9ACID55FFC404,TCON_UNIT,,,,,,,,,,,,,,,,,,
9ACID55TC001,TCON_UNIT,,,,,,,,,,,,,,,,,,
9ACID55TC002,TCON_UNIT,,,,,,,,,,,,,,,,,,
9ACID55TC004,TCON_UNIT,,,,,,,,,,,,,,,,,,
9ACID75745R2,TCON_UNIT,,,,,,,,,,,,,,,,,,
9RAID55TC004,TCON_UNIT,,,,,,,,,,,,,,,,,,
9TAHL6500CP007,TCON_UNIT,,,,,,,,,,,,,,,,,,
DUNTK0334FMA7,TCON_UNIT,,,,,,,,,,,,,,,,,,
DUNTK0334FMB4,TCON_UNIT,,,,,,,,,,,,,,,,,,
DUNTKF908FM11,TCON_UNIT,,,,,,,,,,,,,,,,,,
DUNTKF908FM17,TCON_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG098FM01,TCON_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG215FMG2,TCON_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG476FM02,TCON_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG477FMG1,TCON_UNIT,,,,,,,,,,,,,,,,,,
DUNTKG755FM01,TCON_UNIT,,,,,,,,,,,,,,,,,,
KSETLB344WJZZ,TCON_UNIT,,,,,,,,,,,,,,,,,,
QCNW-S601WJ/L,TCON_UNIT,,,,,,,,,,,,,,,,,,
QCNW-T376WJPZ,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTK0006HVZA,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTK0006HVZF,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTK0006HVZJ,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTK0042HVZZ,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTK006HVZF,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTK0075FVZK,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTK0288FVZM,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTK0288FVZQ,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTK0334FVYS,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTK0334FVZA,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTK0334FVZS,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTK0488FVZB,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB169WJQZ,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB723WJQZ,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB773WJQZ,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB984WJN1,TCON_UNIT,,,,,,,,,,,,,,,,,,
RUNTKC237WJZZ,TCON_UNIT,,,,,,,,,,,,,,,,,,
30449605652+,TCON_WIRE,,,,,,,,,,,,,,,,,,
QCNW-N482WJPZ,TCON_WIRE,,,,,,,,,,,,,,,,,,
QCNW-R977WJPZ,TCON_WIRE,,,,,,,,,,,,,,,,,,
RTHM-A014VDEZ,THERMISTOR,,,,,,,,,,,,,,,,,,
ZHNDAI299750E,TIMAH_SOLDER,,,,,,,,,,,,,,,,,,
RUNTKA869WJQZ,TOUCH_SENSOR,,,,,,,,,,,,,,,,,,
VSBF422++++-2+,TRANSISTOR,,,,,,,,,,,,,,,,,,
LSOU-A111QBFA,TUBE_MESIN_CUCI,,,,,,,,,,,,,,,,,,
RTUNQA063WJQZ,TUNER,,,,,,,,,,,,,,,,,,
RTUNQA067WJQZ,TUNER,,,,,,,,,,,,,,,,,,
2MDLUSB625UB-2,USB_MODUL,,,,,,,,,,,,,,,,,,
QCNW-T703WJPZ,USB_WIRE,,,,,,,,,,,,,,,,,,
9TAHL6500IP001,VOICE_MODUL,,,,,,,,,,,,,,,,,,
QSWTBA014QBZZ,WASH_TIMER,,,,,,,,,,,,,,,,,,
QSWTBA001QBZZ,WASH_TIMER_SWITCH,,,,,,,,,,,,,,,,,,
RUNTKC009WJN1,WIFI_UNIT,,,,,,,,,,,,,,,,,,
RUNTKC116WJQZ2,WIFI_UNIT,,,,,,,,,,,,,,,,,,
9ACID5502004,WIFI_UNIT,,,,,,,,,,,,,,,,,,
9ACID5576633,WIFI_UNIT,,,,,,,,,,,,,,,,,,
9ACID7576633,WIFI_UNIT,,,,,,,,,,,,,,,,,,
9JRMYNEW00287,WIFI_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB293WJZZ,WIFI_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB316WJQZ,WIFI_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB330WJQZ,WIFI_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB588WJQZ,WIFI_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB707WJQZ,WIFI_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB751WJN1,WIFI_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB751WJQZ,WIFI_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB753WJN1,WIFI_UNIT,,,,,,,,,,,,,,,,,,
RUNTKB753WJN2,WIFI_UNIT,,,,,,,,,,,,,,,,,,
RUNTKC092WJQZ,WIFI_UNIT,,,,,,,,,,,,,,,,,,
RUNTKC116WJN12,WIFI_UNIT,,,,,,,,,,,,,,,,,,
QCNW-R107WJPZ,WIFI_WIRE,,,,,,,,,,,,,,,,,,
QCNW-R204WJPZ,WIFI_WIRE,,,,,,,,,,,,,,,,,,
QCNW-R914WJPZ,WIFI_WIRE,,,,,,,,,,,,,,,,,,
QCNW-R915WJN1,WIFI_WIRE,,,,,,,,,,,,,,,,,,
QCNW-R994WJN1,WIFI_WIRE,,,,,,,,,,,,,,,,,,
QCNW-R994WJPZ,WIFI_WIRE,,,,,,,,,,,,,,,,,,
QCNW-T323WJPZ,WIFI_WIRE,,,,,,,,,,,,,,,,,,
QCNW-T372WJPZ,WIFI_WIRE,,,,,,,,,,,,,,,,,,
QCNW-T544WJPZ,WIFI_WIRE,,,,,,,,,,,,,,,,,,
QCNW-U065WJPZ,WIFI_WIRE,,,,,,,,,,,,,,,,,,
QCNW-R909WJPZ,WIRE,,,,,,,,,,,,,,,,,,
QCNW-S573WJPZ,WIRE,,,,,,,,,,,,,,,,,,
KSETLA665WJZZ,WIRE_,,,,,,,,,,,,,,,,,,
DSGY-G525JBKZ,XXX,,,,,,,,,,,,,,,,,,
QSWTSA054QBEZ,XXX,,,,,,,,,,,,,,,,,,
DSGY-F704JBKZ,XXXX,,,,,,,,,,,,,,,,,,
